Note: Target head pressure setpoints changed as follows,,,,
Through 2/4/13 - 145 psi,,,,
2/4/13 Ð 145psi -> 140psi,,,,
2/20/13 Ð 140psi -> 135psi,,,,
3/7/13 Ð 135psi -> 130psi,,,,
Date & Time,Discharge pressure (psig),Load (tons),Refr compressor power (kW),Utility power (kW)
Sun 2/24/2013 2:00 PM,131,89,62,272
Sun 2/24/2013 2:15 PM,135,114,69,281
Sun 2/24/2013 2:30 PM,130,136,76,307
Sun 2/24/2013 2:45 PM,131,101,66,286
Sun 2/24/2013 3:00 PM,138,137,81,288
Sun 2/24/2013 3:15 PM,131,115,68,287
Sun 2/24/2013 3:30 PM,132,127,73,300
Sun 2/24/2013 3:45 PM,133,128,73,283
Sun 2/24/2013 4:00 PM,136,121,72,288
Sun 2/24/2013 4:15 PM,133,89,64,288
Sun 2/24/2013 4:30 PM,129,61,57,273
Sun 2/24/2013 4:45 PM,133,113,69,272
Sun 2/24/2013 5:00 PM,134,90,64,264
Sun 2/24/2013 5:15 PM,130,129,72,272
Sun 2/24/2013 5:30 PM,131,115,67,278
Sun 2/24/2013 5:45 PM,138,145,87,278
Sun 2/24/2013 6:00 PM,134,93,64,294
Sun 2/24/2013 6:15 PM,136,120,71,299
Sun 2/24/2013 6:30 PM,131,127,71,296
Sun 2/24/2013 6:45 PM,137,147,94,302
Sun 2/24/2013 7:00 PM,129,133,73,295
Sun 2/24/2013 7:15 PM,132,109,67,291
Sun 2/24/2013 7:30 PM,132,95,64,287
Sun 2/24/2013 7:45 PM,134,93,64,276
Sun 2/24/2013 8:00 PM,134,99,66,272
Sun 2/24/2013 8:15 PM,129,115,69,290
Sun 2/24/2013 8:30 PM,139,147,96,281
Sun 2/24/2013 8:45 PM,135,106,67,288
Sun 2/24/2013 9:00 PM,133,101,66,294
Sun 2/24/2013 9:15 PM,136,114,69,296
Sun 2/24/2013 9:30 PM,134,131,75,292
Sun 2/24/2013 9:45 PM,136,147,93,287
Sun 2/24/2013 10:00 PM,137,127,73,306
Sun 2/24/2013 10:15 PM,131,139,78,306
Sun 2/24/2013 10:30 PM,136,146,92,314
Sun 2/24/2013 10:45 PM,134,78,61,301
Sun 2/24/2013 11:00 PM,129,92,63,313
Sun 2/24/2013 11:15 PM,135,110,69,339
Sun 2/24/2013 11:30 PM,131,147,92,382
Sun 2/24/2013 11:45 PM,136,236,211,548
Mon 2/25/2013 12:00 AM,133,373,294,854
Mon 2/25/2013 12:15 AM,134,372,268,859
Mon 2/25/2013 12:30 AM,137,370,260,784
Mon 2/25/2013 12:45 AM,133,341,234,783
Mon 2/25/2013 1:00 AM,135,237,207,723
Mon 2/25/2013 1:15 AM,134,286,175,672
Mon 2/25/2013 1:30 AM,132,226,150,684
Mon 2/25/2013 1:45 AM,133,252,163,659
Mon 2/25/2013 2:00 AM,131,233,153,670
Mon 2/25/2013 2:15 AM,132,265,162,671
Mon 2/25/2013 2:30 AM,136,312,202,712
Mon 2/25/2013 2:45 AM,117,297,174,731
Mon 2/25/2013 3:00 AM,133,255,161,706
Mon 2/25/2013 3:15 AM,129,250,156,687
Mon 2/25/2013 3:30 AM,134,271,167,701
Mon 2/25/2013 3:45 AM,131,209,147,686
Mon 2/25/2013 4:00 AM,132,229,155,680
Mon 2/25/2013 4:15 AM,131,206,147,692
Mon 2/25/2013 4:30 AM,132,259,163,729
Mon 2/25/2013 4:45 AM,133,280,169,732
Mon 2/25/2013 5:00 AM,132,277,166,742
Mon 2/25/2013 5:15 AM,134,299,183,706
Mon 2/25/2013 5:30 AM,133,281,171,724
Mon 2/25/2013 5:45 AM,132,247,157,709
Mon 2/25/2013 6:00 AM,135,301,192,720
Mon 2/25/2013 6:15 AM,133,297,178,746
Mon 2/25/2013 6:30 AM,132,293,176,755
Mon 2/25/2013 6:45 AM,132,275,169,722
Mon 2/25/2013 7:00 AM,133,290,181,706
Mon 2/25/2013 7:15 AM,136,289,179,691
Mon 2/25/2013 7:30 AM,136,309,204,729
Mon 2/25/2013 7:45 AM,133,278,174,719
Mon 2/25/2013 8:00 AM,133,287,180,732
Mon 2/25/2013 8:15 AM,133,286,174,766
Mon 2/25/2013 8:30 AM,133,289,176,731
Mon 2/25/2013 8:45 AM,132,269,167,732
Mon 2/25/2013 9:00 AM,131,254,159,743
Mon 2/25/2013 9:15 AM,133,295,181,727
Mon 2/25/2013 9:30 AM,132,267,165,732
Mon 2/25/2013 9:45 AM,132,281,172,747
Mon 2/25/2013 10:00 AM,132,273,167,751
Mon 2/25/2013 10:15 AM,133,276,172,755
Mon 2/25/2013 10:30 AM,131,303,184,765
Mon 2/25/2013 10:45 AM,134,287,177,762
Mon 2/25/2013 11:00 AM,131,271,164,729
Mon 2/25/2013 11:15 AM,133,266,166,709
Mon 2/25/2013 11:30 AM,133,271,166,717
Mon 2/25/2013 11:45 AM,136,290,181,712
Mon 2/25/2013 12:00 PM,134,281,173,723
Mon 2/25/2013 12:15 PM,133,257,162,728
Mon 2/25/2013 12:30 PM,135,280,173,742
Mon 2/25/2013 12:45 PM,128,273,161,719
Mon 2/25/2013 1:00 PM,132,231,153,678
Mon 2/25/2013 1:15 PM,132,207,153,652
Mon 2/25/2013 1:30 PM,129,226,151,675
Mon 2/25/2013 1:45 PM,135,289,181,671
Mon 2/25/2013 2:00 PM,132,231,155,695
Mon 2/25/2013 2:15 PM,133,289,180,715
Mon 2/25/2013 2:30 PM,132,304,188,747
Mon 2/25/2013 2:45 PM,133,258,165,741
Mon 2/25/2013 3:00 PM,134,289,177,751
Mon 2/25/2013 3:15 PM,138,311,206,752
Mon 2/25/2013 3:30 PM,131,285,170,757
Mon 2/25/2013 3:45 PM,134,312,201,757
Mon 2/25/2013 4:00 PM,130,274,165,769
Mon 2/25/2013 4:15 PM,134,276,175,750
Mon 2/25/2013 4:30 PM,133,284,176,757
Mon 2/25/2013 4:45 PM,131,294,185,751
Mon 2/25/2013 5:00 PM,133,274,171,757
Mon 2/25/2013 5:15 PM,132,313,201,800
Mon 2/25/2013 5:30 PM,134,379,236,894
Mon 2/25/2013 5:45 PM,134,366,235,868
Mon 2/25/2013 6:00 PM,133,341,214,799
Mon 2/25/2013 6:15 PM,136,332,216,790
Mon 2/25/2013 6:30 PM,132,356,226,813
Mon 2/25/2013 6:45 PM,132,353,236,817
Mon 2/25/2013 7:00 PM,138,380,251,818
Mon 2/25/2013 7:15 PM,132,334,211,849
Mon 2/25/2013 7:30 PM,133,342,219,873
Mon 2/25/2013 7:45 PM,132,302,204,854
Mon 2/25/2013 8:00 PM,133,285,202,844
Mon 2/25/2013 8:15 PM,137,311,202,826
Mon 2/25/2013 8:30 PM,131,310,189,835
Mon 2/25/2013 8:45 PM,132,348,221,850
Mon 2/25/2013 9:00 PM,131,300,207,861
Mon 2/25/2013 9:15 PM,133,326,214,875
Mon 2/25/2013 9:30 PM,132,287,198,840
Mon 2/25/2013 9:45 PM,131,289,200,828
Mon 2/25/2013 10:00 PM,135,307,196,806
Mon 2/25/2013 10:15 PM,130,317,207,854
Mon 2/25/2013 10:30 PM,132,359,220,861
Mon 2/25/2013 10:45 PM,137,355,230,860
Mon 2/25/2013 11:00 PM,133,352,222,870
Mon 2/25/2013 11:15 PM,136,349,225,851
Mon 2/25/2013 11:30 PM,132,329,212,847
Mon 2/25/2013 11:45 PM,133,354,226,832
Tue 2/26/2013 12:00 AM,132,313,202,812
Tue 2/26/2013 12:15 AM,131,273,197,802
Tue 2/26/2013 12:30 AM,132,236,188,795
Tue 2/26/2013 12:45 AM,134,328,223,797
Tue 2/26/2013 1:00 AM,135,329,217,821
Tue 2/26/2013 1:15 AM,131,336,215,816
Tue 2/26/2013 1:30 AM,130,268,196,823
Tue 2/26/2013 1:45 AM,133,338,230,802
Tue 2/26/2013 2:00 AM,132,273,201,818
Tue 2/26/2013 2:15 AM,133,263,198,808
Tue 2/26/2013 2:30 AM,129,274,196,799
Tue 2/26/2013 2:45 AM,132,268,198,820
Tue 2/26/2013 3:00 AM,132,325,215,841
Tue 2/26/2013 3:15 AM,133,336,229,849
Tue 2/26/2013 3:30 AM,131,290,202,851
Tue 2/26/2013 3:45 AM,132,334,217,859
Tue 2/26/2013 4:00 AM,132,307,208,865
Tue 2/26/2013 4:15 AM,133,352,229,864
Tue 2/26/2013 4:30 AM,135,334,223,874
Tue 2/26/2013 4:45 AM,133,349,228,884
Tue 2/26/2013 5:00 AM,131,322,209,891
Tue 2/26/2013 5:15 AM,135,387,248,884
Tue 2/26/2013 5:30 AM,134,304,208,841
Tue 2/26/2013 5:45 AM,132,314,208,827
Tue 2/26/2013 6:00 AM,132,327,211,867
Tue 2/26/2013 6:15 AM,132,356,223,870
Tue 2/26/2013 6:30 AM,133,378,234,872
Tue 2/26/2013 6:45 AM,133,365,226,878
Tue 2/26/2013 7:00 AM,136,307,210,856
Tue 2/26/2013 7:15 AM,132,354,218,858
Tue 2/26/2013 7:30 AM,132,343,214,836
Tue 2/26/2013 7:45 AM,130,277,197,821
Tue 2/26/2013 8:00 AM,132,334,218,831
Tue 2/26/2013 8:15 AM,133,303,205,834
Tue 2/26/2013 8:30 AM,133,369,234,820
Tue 2/26/2013 8:45 AM,134,243,191,817
Tue 2/26/2013 9:00 AM,132,315,209,839
Tue 2/26/2013 9:15 AM,137,341,222,830
Tue 2/26/2013 9:30 AM,131,299,204,831
Tue 2/26/2013 9:45 AM,132,268,199,802
Tue 2/26/2013 10:00 AM,130,258,191,856
Tue 2/26/2013 10:15 AM,133,336,215,826
Tue 2/26/2013 10:30 AM,132,306,204,827
Tue 2/26/2013 10:45 AM,133,288,202,803
Tue 2/26/2013 11:00 AM,132,307,211,816
Tue 2/26/2013 11:15 AM,132,308,213,830
Tue 2/26/2013 11:30 AM,133,316,214,825
Tue 2/26/2013 11:45 AM,132,253,191,822
Tue 2/26/2013 12:00 PM,133,300,207,811
Tue 2/26/2013 12:15 PM,132,279,199,806
Tue 2/26/2013 12:30 PM,132,288,200,807
Tue 2/26/2013 12:45 PM,132,300,208,783
Tue 2/26/2013 1:00 PM,132,291,204,807
Tue 2/26/2013 1:15 PM,133,283,203,799
Tue 2/26/2013 1:30 PM,131,248,191,809
Tue 2/26/2013 1:45 PM,132,316,214,789
Tue 2/26/2013 2:00 PM,133,320,228,792
Tue 2/26/2013 2:15 PM,131,287,200,800
Tue 2/26/2013 2:30 PM,133,310,210,807
Tue 2/26/2013 2:45 PM,133,285,203,809
Tue 2/26/2013 3:00 PM,133,331,217,831
Tue 2/26/2013 3:15 PM,132,274,198,830
Tue 2/26/2013 3:30 PM,131,271,198,823
Tue 2/26/2013 3:45 PM,133,330,216,836
Tue 2/26/2013 4:00 PM,133,302,209,837
Tue 2/26/2013 4:15 PM,134,339,224,839
Tue 2/26/2013 4:30 PM,132,262,198,821
Tue 2/26/2013 4:45 PM,133,324,214,825
Tue 2/26/2013 5:00 PM,132,279,203,816
Tue 2/26/2013 5:15 PM,133,352,221,832
Tue 2/26/2013 5:30 PM,132,316,209,820
Tue 2/26/2013 5:45 PM,134,336,215,821
Tue 2/26/2013 6:00 PM,133,335,217,825
Tue 2/26/2013 6:15 PM,132,304,205,830
Tue 2/26/2013 6:30 PM,132,335,218,818
Tue 2/26/2013 6:45 PM,132,327,211,835
Tue 2/26/2013 7:00 PM,132,352,219,836
Tue 2/26/2013 7:15 PM,131,300,204,835
Tue 2/26/2013 7:30 PM,133,349,224,828
Tue 2/26/2013 7:45 PM,131,250,193,811
Tue 2/26/2013 8:00 PM,132,305,208,813
Tue 2/26/2013 8:15 PM,131,319,204,840
Tue 2/26/2013 8:30 PM,132,327,207,814
Tue 2/26/2013 8:45 PM,132,287,197,828
Tue 2/26/2013 9:00 PM,132,312,212,826
Tue 2/26/2013 9:15 PM,131,272,197,832
Tue 2/26/2013 9:30 PM,133,309,220,821
Tue 2/26/2013 9:45 PM,133,298,182,790
Tue 2/26/2013 10:00 PM,135,307,198,783
Tue 2/26/2013 10:15 PM,133,312,201,814
Tue 2/26/2013 10:30 PM,131,307,185,820
Tue 2/26/2013 10:45 PM,133,311,197,813
Tue 2/26/2013 11:00 PM,132,301,181,798
Tue 2/26/2013 11:15 PM,132,311,199,807
Tue 2/26/2013 11:30 PM,131,290,175,790
Tue 2/26/2013 11:45 PM,133,312,202,793
Wed 2/27/2013 12:00 AM,131,287,172,797
Wed 2/27/2013 12:15 AM,133,304,181,806
Wed 2/27/2013 12:30 AM,133,260,166,783
Wed 2/27/2013 12:45 AM,132,288,179,752
Wed 2/27/2013 1:00 AM,131,263,162,760
Wed 2/27/2013 1:15 AM,132,297,183,719
Wed 2/27/2013 1:30 AM,131,245,157,720
Wed 2/27/2013 1:45 AM,133,283,176,675
Wed 2/27/2013 2:00 AM,133,219,153,686
Wed 2/27/2013 2:15 AM,132,202,146,691
Wed 2/27/2013 2:30 AM,131,275,166,677
Wed 2/27/2013 2:45 AM,133,229,155,670
Wed 2/27/2013 3:00 AM,129,134,76,654
Wed 2/27/2013 3:15 AM,132,147,94,550
Wed 2/27/2013 3:30 AM,133,214,141,583
Wed 2/27/2013 3:45 AM,132,172,122,597
Wed 2/27/2013 4:00 AM,132,174,116,595
Wed 2/27/2013 4:15 AM,131,183,119,616
Wed 2/27/2013 4:30 AM,134,232,152,624
Wed 2/27/2013 4:45 AM,133,230,149,662
Wed 2/27/2013 5:00 AM,137,232,154,648
Wed 2/27/2013 5:15 AM,134,204,131,625
Wed 2/27/2013 5:30 AM,134,204,130,609
Wed 2/27/2013 5:45 AM,134,204,140,611
Wed 2/27/2013 6:00 AM,134,211,141,616
Wed 2/27/2013 6:15 AM,131,235,152,681
Wed 2/27/2013 6:30 AM,136,371,242,784
Wed 2/27/2013 6:45 AM,134,335,217,863
Wed 2/27/2013 7:00 AM,132,307,210,827
Wed 2/27/2013 7:15 AM,131,299,210,793
Wed 2/27/2013 7:30 AM,137,310,206,798
Wed 2/27/2013 7:45 AM,132,298,182,823
Wed 2/27/2013 8:00 AM,132,300,182,839
Wed 2/27/2013 8:15 AM,134,374,250,869
Wed 2/27/2013 8:30 AM,132,352,238,884
Wed 2/27/2013 8:45 AM,132,324,214,854
Wed 2/27/2013 9:00 AM,131,280,202,845
Wed 2/27/2013 9:15 AM,134,347,241,856
Wed 2/27/2013 9:30 AM,134,340,229,872
Wed 2/27/2013 9:45 AM,133,308,216,888
Wed 2/27/2013 10:00 AM,130,366,227,892
Wed 2/27/2013 10:15 AM,132,355,234,894
Wed 2/27/2013 10:30 AM,134,333,232,861
Wed 2/27/2013 10:45 AM,132,289,203,878
Wed 2/27/2013 11:00 AM,133,357,229,891
Wed 2/27/2013 11:15 AM,134,342,237,887
Wed 2/27/2013 11:30 AM,133,365,234,892
Wed 2/27/2013 11:45 AM,136,339,226,859
Wed 2/27/2013 12:00 PM,134,311,225,837
Wed 2/27/2013 12:15 PM,130,271,193,847
Wed 2/27/2013 12:30 PM,133,311,200,841
Wed 2/27/2013 12:45 PM,133,308,195,837
Wed 2/27/2013 1:00 PM,132,306,189,834
Wed 2/27/2013 1:15 PM,135,312,201,845
Wed 2/27/2013 1:30 PM,132,328,216,894
Wed 2/27/2013 1:45 PM,133,353,227,881
Wed 2/27/2013 2:00 PM,134,347,237,882
Wed 2/27/2013 2:15 PM,132,365,229,903
Wed 2/27/2013 2:30 PM,132,356,243,900
Wed 2/27/2013 2:45 PM,132,365,235,901
Wed 2/27/2013 3:00 PM,131,328,213,886
Wed 2/27/2013 3:15 PM,134,386,252,882
Wed 2/27/2013 3:30 PM,132,315,212,867
Wed 2/27/2013 3:45 PM,134,383,251,891
Wed 2/27/2013 4:00 PM,132,332,220,881
Wed 2/27/2013 4:15 PM,132,326,221,870
Wed 2/27/2013 4:30 PM,133,311,220,883
Wed 2/27/2013 4:45 PM,135,387,261,883
Wed 2/27/2013 5:00 PM,132,318,213,889
Wed 2/27/2013 5:15 PM,131,299,210,858
Wed 2/27/2013 5:30 PM,132,313,199,865
Wed 2/27/2013 5:45 PM,132,311,199,868
Wed 2/27/2013 6:00 PM,132,310,199,873
Wed 2/27/2013 6:15 PM,132,306,188,818
Wed 2/27/2013 6:30 PM,132,361,229,879
Wed 2/27/2013 6:45 PM,132,373,244,897
Wed 2/27/2013 7:00 PM,131,317,211,882
Wed 2/27/2013 7:15 PM,133,318,232,844
Wed 2/27/2013 7:30 PM,131,286,200,849
Wed 2/27/2013 7:45 PM,132,297,211,836
Wed 2/27/2013 8:00 PM,132,312,200,835
Wed 2/27/2013 8:15 PM,130,300,183,813
Wed 2/27/2013 8:30 PM,132,309,195,812
Wed 2/27/2013 8:45 PM,132,299,182,792
Wed 2/27/2013 9:00 PM,134,313,203,797
Wed 2/27/2013 9:15 PM,131,310,193,811
Wed 2/27/2013 9:30 PM,133,312,202,802
Wed 2/27/2013 9:45 PM,131,295,178,786
Wed 2/27/2013 10:00 PM,132,307,193,783
Wed 2/27/2013 10:15 PM,132,308,195,773
Wed 2/27/2013 10:30 PM,132,301,185,784
Wed 2/27/2013 10:45 PM,137,310,203,786
Wed 2/27/2013 11:00 PM,132,302,186,792
Wed 2/27/2013 11:15 PM,131,299,182,790
Wed 2/27/2013 11:30 PM,132,300,179,808
Wed 2/27/2013 11:45 PM,132,309,191,834
Thu 2/28/2013 12:00 AM,132,304,189,811
Thu 2/28/2013 12:15 AM,131,290,177,839
Thu 2/28/2013 12:30 AM,132,294,182,818
Thu 2/28/2013 12:45 AM,132,310,202,837
Thu 2/28/2013 1:00 AM,132,311,196,841
Thu 2/28/2013 1:15 AM,132,312,202,847
Thu 2/28/2013 1:30 AM,132,311,202,853
Thu 2/28/2013 1:45 AM,132,311,202,859
Thu 2/28/2013 2:00 AM,132,312,198,840
Thu 2/28/2013 2:15 AM,134,313,199,845
Thu 2/28/2013 2:30 AM,130,338,218,888
Thu 2/28/2013 2:45 AM,133,320,233,875
Thu 2/28/2013 3:00 AM,134,359,234,894
Thu 2/28/2013 3:15 AM,132,330,214,900
Thu 2/28/2013 3:30 AM,133,379,238,905
Thu 2/28/2013 3:45 AM,132,316,212,896
Thu 2/28/2013 4:00 AM,134,379,242,868
Thu 2/28/2013 4:15 AM,133,365,232,864
Thu 2/28/2013 4:30 AM,132,330,214,872
Thu 2/28/2013 4:45 AM,134,380,249,905
Thu 2/28/2013 5:00 AM,132,350,220,864
Thu 2/28/2013 5:15 AM,133,359,228,840
Thu 2/28/2013 5:30 AM,132,339,217,832
Thu 2/28/2013 5:45 AM,133,338,220,830
Thu 2/28/2013 6:00 AM,131,263,197,831
Thu 2/28/2013 6:15 AM,132,338,232,840
Thu 2/28/2013 6:30 AM,137,365,245,825
Thu 2/28/2013 6:45 AM,132,354,220,874
Thu 2/28/2013 7:00 AM,135,244,195,818
Thu 2/28/2013 7:15 AM,131,264,196,789
Thu 2/28/2013 7:30 AM,133,350,218,813
Thu 2/28/2013 7:45 AM,133,273,200,802
Thu 2/28/2013 8:00 AM,133,344,219,781
Thu 2/28/2013 8:15 AM,132,297,207,817
Thu 2/28/2013 8:30 AM,132,306,208,832
Thu 2/28/2013 8:45 AM,131,245,191,834
Thu 2/28/2013 9:00 AM,132,307,206,825
Thu 2/28/2013 9:15 AM,133,356,229,858
Thu 2/28/2013 9:30 AM,136,369,245,830
Thu 2/28/2013 9:45 AM,133,329,215,846
Thu 2/28/2013 10:00 AM,132,324,211,839
Thu 2/28/2013 10:15 AM,132,311,209,834
Thu 2/28/2013 10:30 AM,132,315,203,854
Thu 2/28/2013 10:45 AM,132,302,203,814
Thu 2/28/2013 11:00 AM,132,287,205,837
Thu 2/28/2013 11:15 AM,133,345,223,873
Thu 2/28/2013 11:30 AM,133,315,219,863
Thu 2/28/2013 11:45 AM,134,312,221,863
Thu 2/28/2013 12:00 PM,134,306,223,868
Thu 2/28/2013 12:15 PM,135,312,202,851
Thu 2/28/2013 12:30 PM,134,305,188,839
Thu 2/28/2013 12:45 PM,134,312,203,855
Thu 2/28/2013 1:00 PM,132,301,186,830
Thu 2/28/2013 1:15 PM,134,313,202,797
Thu 2/28/2013 1:30 PM,133,305,185,808
Thu 2/28/2013 1:45 PM,134,307,192,821
Thu 2/28/2013 2:00 PM,132,303,184,803
Thu 2/28/2013 2:15 PM,133,351,220,845
Thu 2/28/2013 2:30 PM,132,317,217,842
Thu 2/28/2013 2:45 PM,132,344,220,855
Thu 2/28/2013 3:00 PM,132,312,212,850
Thu 2/28/2013 3:15 PM,132,312,215,834
Thu 2/28/2013 3:30 PM,131,296,205,825
Thu 2/28/2013 3:45 PM,132,302,186,808
Thu 2/28/2013 4:00 PM,132,295,177,788
Thu 2/28/2013 4:15 PM,134,308,193,816
Thu 2/28/2013 4:30 PM,132,293,176,812
Thu 2/28/2013 4:45 PM,132,298,182,811
Thu 2/28/2013 5:00 PM,132,301,183,816
Thu 2/28/2013 5:15 PM,133,312,199,795
Thu 2/28/2013 5:30 PM,136,298,189,783
Thu 2/28/2013 5:45 PM,132,298,182,783
Thu 2/28/2013 6:00 PM,132,283,167,756
Thu 2/28/2013 6:15 PM,135,295,182,755
Thu 2/28/2013 6:30 PM,132,301,184,769
Thu 2/28/2013 6:45 PM,133,293,179,757
Thu 2/28/2013 7:00 PM,134,309,203,745
Thu 2/28/2013 7:15 PM,132,261,161,755
Thu 2/28/2013 7:30 PM,132,274,166,774
Thu 2/28/2013 7:45 PM,132,241,160,742
Thu 2/28/2013 8:00 PM,130,273,165,720
Thu 2/28/2013 8:15 PM,130,254,159,752
Thu 2/28/2013 8:30 PM,138,312,207,727
Thu 2/28/2013 8:45 PM,136,300,188,741
Thu 2/28/2013 9:00 PM,137,304,197,761
Thu 2/28/2013 9:15 PM,134,247,159,733
Thu 2/28/2013 9:30 PM,131,264,163,732
Thu 2/28/2013 9:45 PM,131,253,160,748
Thu 2/28/2013 10:00 PM,134,223,155,717
Thu 2/28/2013 10:15 PM,133,313,204,757
Thu 2/28/2013 10:30 PM,132,269,169,776
Thu 2/28/2013 10:45 PM,133,278,170,792
Thu 2/28/2013 11:00 PM,132,280,170,786
Thu 2/28/2013 11:15 PM,135,313,204,793
Thu 2/28/2013 11:30 PM,132,283,174,794
Thu 2/28/2013 11:45 PM,132,293,177,797
Fri 3/1/2013 12:00 AM,133,298,185,806
Fri 3/1/2013 12:15 AM,132,284,173,767
Fri 3/1/2013 12:30 AM,132,300,187,778
Fri 3/1/2013 12:45 AM,131,256,168,762
Fri 3/1/2013 1:00 AM,132,294,175,773
Fri 3/1/2013 1:15 AM,132,278,171,778
Fri 3/1/2013 1:30 AM,132,297,183,784
Fri 3/1/2013 1:45 AM,133,292,179,775
Fri 3/1/2013 2:00 AM,134,311,203,773
Fri 3/1/2013 2:15 AM,132,276,170,780
Fri 3/1/2013 2:30 AM,132,314,204,788
Fri 3/1/2013 2:45 AM,131,272,172,790
Fri 3/1/2013 3:00 AM,135,308,207,780
Fri 3/1/2013 3:15 AM,129,242,157,751
Fri 3/1/2013 3:30 AM,130,245,155,733
Fri 3/1/2013 3:45 AM,137,307,199,739
Fri 3/1/2013 4:00 AM,137,290,181,750
Fri 3/1/2013 4:15 AM,133,283,172,723
Fri 3/1/2013 4:30 AM,131,267,163,737
Fri 3/1/2013 4:45 AM,133,231,154,691
Fri 3/1/2013 5:00 AM,132,305,188,718
Fri 3/1/2013 5:15 AM,130,230,152,712
Fri 3/1/2013 5:30 AM,132,273,169,705
Fri 3/1/2013 5:45 AM,132,294,179,732
Fri 3/1/2013 6:00 AM,130,226,154,709
Fri 3/1/2013 6:15 AM,131,302,186,734
Fri 3/1/2013 6:30 AM,130,263,165,736
Fri 3/1/2013 6:45 AM,131,295,177,739
Fri 3/1/2013 7:00 AM,133,268,168,700
Fri 3/1/2013 7:15 AM,132,294,176,714
Fri 3/1/2013 7:30 AM,131,262,163,724
Fri 3/1/2013 7:45 AM,132,287,175,713
Fri 3/1/2013 8:00 AM,137,303,193,714
Fri 3/1/2013 8:15 AM,132,296,180,727
Fri 3/1/2013 8:30 AM,134,254,166,714
Fri 3/1/2013 8:45 AM,130,267,164,712
Fri 3/1/2013 9:00 AM,133,223,151,701
Fri 3/1/2013 9:15 AM,132,296,178,709
Fri 3/1/2013 9:30 AM,130,239,151,700
Fri 3/1/2013 9:45 AM,132,288,173,703
Fri 3/1/2013 10:00 AM,131,242,156,708
Fri 3/1/2013 10:15 AM,130,285,171,717
Fri 3/1/2013 10:30 AM,137,287,181,701
Fri 3/1/2013 10:45 AM,131,263,160,690
Fri 3/1/2013 11:00 AM,135,269,167,687
Fri 3/1/2013 11:15 AM,131,263,163,691
Fri 3/1/2013 11:30 AM,133,215,149,668
Fri 3/1/2013 11:45 AM,133,303,191,666
Fri 3/1/2013 12:00 PM,136,239,158,658
Fri 3/1/2013 12:15 PM,130,218,151,653
Fri 3/1/2013 12:30 PM,135,202,150,653
Fri 3/1/2013 12:45 PM,135,267,166,642
Fri 3/1/2013 1:00 PM,132,176,140,640
Fri 3/1/2013 1:15 PM,133,173,140,621
Fri 3/1/2013 1:30 PM,130,197,144,611
Fri 3/1/2013 1:45 PM,129,144,132,635
Fri 3/1/2013 2:00 PM,132,200,148,595
Fri 3/1/2013 2:15 PM,134,262,165,611
Fri 3/1/2013 2:30 PM,133,242,156,600
Fri 3/1/2013 2:45 PM,132,172,138,591
Fri 3/1/2013 3:00 PM,132,230,154,607
Fri 3/1/2013 3:15 PM,132,224,151,607
Fri 3/1/2013 3:30 PM,132,236,154,604
Fri 3/1/2013 3:45 PM,131,210,151,596
Fri 3/1/2013 4:00 PM,132,172,139,596
Fri 3/1/2013 4:15 PM,132,181,143,593
Fri 3/1/2013 4:30 PM,134,221,154,587
Fri 3/1/2013 4:45 PM,132,159,132,581
Fri 3/1/2013 5:00 PM,132,147,132,581
Fri 3/1/2013 5:15 PM,134,172,138,569
Fri 3/1/2013 5:30 PM,131,165,133,553
Fri 3/1/2013 5:45 PM,131,120,124,521
Fri 3/1/2013 6:00 PM,131,136,76,496
Fri 3/1/2013 6:15 PM,133,148,93,459
Fri 3/1/2013 6:30 PM,133,147,93,474
Fri 3/1/2013 6:45 PM,132,212,129,527
Fri 3/1/2013 7:00 PM,131,170,111,520
Fri 3/1/2013 7:15 PM,134,212,139,508
Fri 3/1/2013 7:30 PM,132,138,102,506
Fri 3/1/2013 7:45 PM,132,124,101,457
Fri 3/1/2013 8:00 PM,120,143,78,428
Fri 3/1/2013 8:15 PM,132,235,150,431
Fri 3/1/2013 8:30 PM,131,152,106,437
Fri 3/1/2013 8:45 PM,132,125,101,417
Fri 3/1/2013 9:00 PM,132,132,99,422
Fri 3/1/2013 9:15 PM,134,138,104,421
Fri 3/1/2013 9:30 PM,137,147,111,424
Fri 3/1/2013 9:45 PM,132,139,109,421
Fri 3/1/2013 10:00 PM,132,148,93,400
Fri 3/1/2013 10:15 PM,132,143,83,407
Fri 3/1/2013 10:30 PM,132,148,93,414
Fri 3/1/2013 10:45 PM,132,109,98,426
Fri 3/1/2013 11:00 PM,130,142,81,412
Fri 3/1/2013 11:15 PM,135,124,71,395
Fri 3/1/2013 11:30 PM,132,134,75,395
Fri 3/1/2013 11:45 PM,130,133,74,394
Sat 3/2/2013 12:00 AM,135,139,82,382
Sat 3/2/2013 12:15 AM,131,119,70,371
Sat 3/2/2013 12:30 AM,137,84,64,356
Sat 3/2/2013 12:45 AM,133,95,64,351
Sat 3/2/2013 1:00 AM,135,129,74,361
Sat 3/2/2013 1:15 AM,131,135,76,358
Sat 3/2/2013 1:30 AM,133,88,63,365
Sat 3/2/2013 1:45 AM,134,127,73,352
Sat 3/2/2013 2:00 AM,127,53,55,351
Sat 3/2/2013 2:15 AM,134,129,75,367
Sat 3/2/2013 2:30 AM,133,132,76,366
Sat 3/2/2013 2:45 AM,129,69,58,300
